timestamp,mmsi,name,type,lat,lon,speed,course,heading,nav_stat,session_id,is_interpolated
2026-05-27 06:40:00,244700444,AMIANTO,Cargo,51.91180018088411,4.487915331280408,9.1,221.0,,,2026-05-27_15-35,False
2026-05-27 06:40:10,244700444,,,51.911288984791604,4.487206900927885,9.161946902654867,221.38026300124483,,,2026-05-27_15-35,True
2026-05-27 06:40:20,244700444,,,51.910743705283835,4.48651991791187,9.223893805309734,221.76068201934427,,,2026-05-27_15-35,True
2026-05-27 06:40:30,244700444,,,51.91034325944424,4.4856846547824505,9.285840707964601,222.14122359200002,,,2026-05-27_15-35,True
2026-05-27 06:40:40,244700444,,,51.90968247020264,4.48499558528477,9.34778761061947,222.5218541921085,,,2026-05-27_15-35,True
2026-05-27 06:40:50,244700444,,,51.90911320765553,4.484307324638001,9.409734513274337,222.90254024545018,,,2026-05-27_15-35,True
2026-05-27 06:41:00,244700444,,,51.9085459211262,4.4834693282822675,9.471681415929204,223.28324814844143,,,2026-05-27_15-35,True
2026-05-27 06:41:10,244700444,,,51.90801177349723,4.482795696249195,9.533628318584071,223.6639442859251,,,2026-05-27_15-35,True
2026-05-27 06:41:20,244700444,,,51.907498593686874,4.482070701444571,9.595575221238938,224.04459504897636,,,2026-05-27_15-35,True
2026-05-27 06:41:30,244700444,,,51.90701043283234,4.481313426007239,9.657522123893806,224.42516685270027,,,2026-05-27_15-35,True
2026-05-27 06:41:40,244700444,,,51.90645149309268,4.480618844778535,9.719469026548673,224.80562615399785,,,2026-05-27_15-35,True
2026-05-27 06:41:50,244700444,,,51.90585811707529,4.479826648950215,9.78141592920354,225.18593946927643,,,2026-05-27_15-35,True
2026-05-27 06:36:37,244860670,MSTX 9,High Speed Craft,51.90654732865935,4.479175209606451,6.1,137.0,511.0,,2026-05-27_15-35,False
2026-05-27 06:36:47,244860670,,,51.90664305483523,4.479284869121638,6.058041958041958,132.7176361278095,,,2026-05-27_15-35,True
2026-05-27 06:36:57,244860670,,,51.90658752097778,4.479473136436406,6.0160839160839155,127.64595951604713,,,2026-05-27_15-35,True
2026-05-27 06:37:07,244860670,,,51.90672670043117,4.47961391957318,5.974125874125874,121.64957749608595,,,2026-05-27_15-35,True
2026-05-27 06:37:17,244860670,,,51.90672258646029,4.479771271814599,5.932167832167832,114.6218894237752,,,2026-05-27_15-35,True
2026-05-27 06:37:27,244860670,,,51.90682347581994,4.4798477625889825,5.89020979020979,106.54082775064592,,,2026-05-27_15-35,True
2026-05-27 06:37:37,244860670,,,51.90683146873542,4.480033939044348,5.848251748251748,97.54047394902494,,,2026-05-27_15-35,True
2026-05-27 06:37:47,244860670,,,51.90696772659992,4.4802042886854085,5.806293706293706,87.95783926984171,,,2026-05-27_15-35,True
2026-05-27 06:37:57,244860670,,,51.90691804443856,4.4802565701077945,5.764335664335664,78.29370634146903,,,2026-05-27_15-35,True
2026-05-27 06:38:07,244860670,,,51.907005321535344,4.48039569338487,5.722377622377622,69.0740615442636,,,2026-05-27_15-35,True
2026-05-27 06:38:17,244860670,,,51.90709713805846,4.4805190177650704,5.6804195804195805,60.694275109397324,,,2026-05-27_15-35,True
2026-05-27 06:38:27,244860670,,,51.90712625111719,4.480621507820791,5.638461538461538,53.347186380727635,,,2026-05-27_15-35,True
2026-05-27 06:38:37,244860670,,,51.9072182467099,4.480791464609795,5.596503496503496,47.05006068847473,,,2026-05-27_15-35,True
2026-05-27 06:38:47,244860670,,,51.90725259457274,4.480928728774835,5.554545454545455,41.714688092385586,,,2026-05-27_15-35,True
2026-05-27 06:38:57,244860670,,,51.907281795803705,4.48108109656072,5.512587412587413,37.20997731417384,,,2026-05-27_15-35,True
